Return,成交股數,開盤價,最高價,最低價,收盤價,TR,季股價動量,半年股價動量,一年股價動量,季動盪比率,半年動盪比率,一年動盪比率,投信多方交易契約金額,投信空方交易契約金額,投信多空交易契約金額淨額,自營商多方交易契約金額,自營商空方交易契約金額,自營商多空交易契約金額淨額,外資多方交易契約金額,外資空方交易契約金額,外資多空交易契約金額淨額,外資買賣超市值(百萬),投信買賣超市值(百萬),自營買賣超市值(百萬),原始數值,領先指標變動率(上一季),領先指標變動率(去年同季),市值(百萬元),本益比-TSE,股價淨值比-TSE,每股盈餘,加權平均股數,流動比率,稅後淨利成長率,負債比率,稅後淨利率,速動比率,平均收帳天數,存貨週轉率（次）,存貨及應收帳款/淨值,總負債/總淨值,淨值/資產,利息保障倍數,營業收入淨額,營業毛利率,稅前息前折舊前淨利,稅前淨利率,營業利益,每人營收,每人營業利益,每人配備率,當季季底PSR,貝里比率,流動負債,    普通股股本,股東權益總額,本期產生現金流量,每股營業額,每股淨值(B),ROE(A)－稅後,流動資產,每股現金流量,資產總額,期末現金及約當現金,  應收帳款及票據,  存貨,BVPS(每股帳面值),ROE(權益報酬率),CA(流動資產),加權平均股本,CR(流動比率),EPS(每股盈餘),負債比率%,應收帳款收現天數,存貨週轉率,營業收入對資產比率,折舊前淨利對營業收入淨額比率,銷貨對現金比率,銷貨對應收帳款比率,銷貨對存貨比率,銷貨對淨營運資本比率,淨營運資本對總資產比率,營業利益對總資產比率,每股盈餘變動率,淨值成長率,現金股利率,股利殖利率-TSE
TRUE,-0.714528675,-0.316522305,-0.255408946,-0.281893171,-0.246419122,-0.146430156,0.140693109,-0.297512563,-0.29372582,0.629134976,-0.508206435,-0.329939558,-0.951890039,-0.956080485,-0.241183958,-1.041969555,-1.012822035,-0.398656656,-0.846645767,-0.840466637,-0.683311802,0.123466706,-0.054641871,0.199877177,-1.21940513,-0.708163974,-1.334517657,-0.041054989,-0.105928672,1.023533709,-0.438518266,-0.115811186,-0.109636419,-0.304005623,0.017912918,-0.832320766,-1.041666053,-1.231833179,0.032006338,0.947496286,-0.438022275,-0.017912918,-0.174018282,0.054090038,-1.381683589,-0.326889676,-0.863025669,-0.362421741,-1.50E-15,-3.00E-15,-1.56E-15,-0.553912123,1.53972373,-0.387874961,-0.117298016,-0.573761443,-0.121065792,0.095661929,-0.665963154,0.163198977,-0.376681165,-0.52847269,-0.566247016,-0.88001547,-0.221237233,0.071763097,-0.665963154,0.163198977,-0.376681165,-0.115811186,-0.109636419,-0.438518266,0.017912918,-1.231833179,0.032006338,1.951046568,-0.923676224,4.549458629,1.45459061,-0.482954582,0.197893442,0.207065074,-0.042857102,-0.184408235,0.001922945,0.4608999,0.354695703
FALSE,-0.71040904,-0.238393297,-0.270444827,-0.221239556,-0.257717738,-0.390818947,-0.219807166,-0.040340078,-0.286727112,-0.397769214,0.132499531,-0.243930694,-1.017538825,-1.032616926,-0.163558276,-1.215804823,-1.211786216,0.300760996,-0.877598386,-0.880613922,0.322226338,0.037982979,-0.105101954,-0.265593258,-1.070383754,0.959076539,-1.038374939,-0.138634837,-0.151881417,0.90210208,-1.03900377,-0.115811186,0.193335822,-0.725943487,0.015232204,-1.347637538,-0.887918694,-1.103432169,-0.588502728,0.90868637,-0.438452047,-0.015232204,-0.181603965,-0.112525412,-1.749237964,-0.604814121,-1.367863262,-0.858885867,-1.50E-15,-3.00E-15,-1.56E-15,-0.682237432,-1.250900106,-0.427467534,-0.117298016,-0.590558736,0.22007829,-0.143358793,-0.683167274,-1.80418315,-0.387962735,-0.121553352,-0.571109773,-0.813003235,-0.298909124,0.130089858,-0.683167274,-1.80418315,-0.387962735,-0.115811186,0.193335822,-1.03900377,0.015232204,-1.103432169,-0.588502728,1.2220427,-1.176025736,0.938456541,1.35367385,-0.920161366,-0.026981881,0.449213107,-1.768455441,-0.399897252,-0.654185054,0.375792507,0.266188795
FALSE,-0.729830178,-0.213067373,-0.269866524,-0.2973994,-0.32748221,-0.155469635,-0.506448849,-0.510014889,-0.497077175,-1.162325619,-1.003297408,-0.88613021,-0.977363833,-1.001640752,-0.069995065,-1.040174937,-1.061041055,0.877994485,-0.807742598,-0.805736724,-0.226458907,-0.056166934,-0.046855342,-0.007094557,-1.03737269,-0.39953766,-0.780388126,-0.082141273,-0.061323076,1.306874177,-1.14528439,-0.115811186,0.365551623,-0.744170235,0.153863447,-1.420835943,-0.586220296,-1.50006356,-0.109513273,1.155719921,-0.413628407,-0.153863447,-0.183019456,0.022584161,-1.8469245,-0.67963412,-1.481016516,-0.931414526,-1.50E-15,-3.00E-15,-1.56E-15,-0.627240871,-1.776430724,-0.422443587,-0.117298016,-0.605888535,0.038774369,0.050604163,-0.698573949,-2.1912838,-0.353554538,-0.75795627,-0.563065851,-0.781628381,-0.203560146,0.092129662,-0.698573949,-2.1912838,-0.353554538,-0.115811186,0.365551623,-1.14528439,0.153863447,-1.50006356,-0.109513273,1.74665296,-1.311611546,0.90867657,1.081520613,-0.587187965,0.040061535,0.653229042,-1.997990206,0.394646228,-1.433416594,-0.092298156,-0.2205992
TRUE,-0.740423526,-0.315837821,-0.288454838,-0.278834119,-0.268388654,-0.284927899,0.125305902,-0.259542928,-0.187773154,0.614143674,-0.425691272,-0.324205633,-0.896642093,-0.943467637,0.154156028,-1.573033143,-1.533719434,-0.482080198,-0.88765817,-0.888449469,0.078828707,0.14876048,-0.02354762,-0.035754527,-1.020395572,-0.582480121,-0.354441919,-0.092412993,0.176373859,1.331160503,-0.72016191,-0.115811186,0.60603953,-0.557289349,0.087994458,-1.080219364,-0.280029751,-1.182758448,0.33681781,1.206679028,-0.425868318,-0.087994458,-0.178260552,0.111159056,-1.547539865,-0.46240056,-1.106740369,-0.558503092,-1.50E-15,-3.00E-15,-1.56E-15,-0.645573058,0.142708002,-0.442631528,-0.117298016,-0.58501057,-0.432616983,0.177624152,-0.67751816,-0.670205951,-0.354005858,-0.509546209,-0.563136644,-0.842910944,-0.082032908,-0.011063685,-0.67751816,-0.670205951,-0.354005858,-0.115811186,0.60603953,-0.72016191,0.087994458,-1.182758448,0.33681781,2.162253296,-1.100293121,2.307109508,0.543039981,-0.165505572,0.091943716,0.793783587,-0.732090258,-0.761843872,-1.80361355,0.014086085,-0.165282382
FALSE,-0.739835007,-0.254723139,-0.300268745,-0.274720222,-0.281929059,-0.343684517,-0.230798028,-0.059484432,-0.352048388,-0.43524747,0.098522699,-0.418815384,-0.965812772,-0.964059389,-0.298119422,-1.570135933,-1.549542499,-0.00496385,-0.884313854,-0.879782714,-0.503365787,0.076741202,-0.10894011,-0.018036838,-0.908157953,0.488882701,-0.024415575,-0.155754171,0.881082405,0.845433986,-1.692629583,-0.11581134,0.304602821,-1.17926766,0.308961937,-1.881497906,-0.766340906,-1.112843762,0.423906801,1.215115966,-0.381034487,-0.308961937,-0.188114381,0.036513494,-2.267890219,-0.941378923,-1.946685675,-1.415094886,-1.50E-15,-3.00E-15,-1.56E-15,-0.718901806,-4.951358291,-0.449176706,-0.117298016,-0.684238797,-0.214464639,0.070343756,-0.777918325,-4.340830939,-0.407531136,-0.443303526,-0.572299373,-0.861313144,-0.263513263,0.037234416,-0.777918325,-4.340830939,-0.407531136,-0.11581134,0.304602821,-1.692629583,0.308961937,-1.112843762,0.423906801,1.978299049,-1.612543197,2.819766842,1.900403965,-0.453120033,0.144907929,0.41448895,-3.762578011,-1.330958737,-2.180421167,-0.081659732,-0.170814064
FALSE,-0.703935327,-0.273693136,-0.306217005,-0.284530285,-0.336001008,-0.336904907,-0.429512814,-0.462154004,-0.444781272,-0.989925645,-0.915928413,-0.731314255,-1.027964206,-1.042087612,-0.175098383,-1.53476213,-1.527666574,0.328007444,-0.917083892,-0.919637012,0.27129848,-0.019520551,-0.079557469,-0.257107061,-0.732727727,1.164430055,0.031823822,-0.114667888,0.553500703,1.638787296,-0.422576173,-0.11581134,0.236212596,2.706054782,0.30245163,-0.821585,-0.463193428,-1.28695822,0.260614942,1.332895624,-0.382530094,-0.30245163,-0.175521978,0.057437123,-1.380980808,-0.315391617,-0.834302151,-0.370613733,-1.50E-15,-3.00E-15,-1.56E-15,-0.706680348,1.219515696,-0.416073913,-0.117298016,-0.66037763,0.003697451,0.100382267,-0.753781201,0.673261011,-0.362931081,-0.691713587,-0.565252334,-0.836833063,-0.123706545,-0.056295971,-0.753781201,0.673261011,-0.362931081,-0.11581134,0.236212596,-0.422576173,0.30245163,-1.28695822,0.260614942,1.951046568,-0.913404572,1.918328668,0.586745164,-0.177196545,0.105912159,0.543438074,-0.078702257,-0.584863837,-1.668921354,0.338558022,0.227467023
FALSE,-0.71923683,-0.332656581,-0.320509354,-0.347399076,-0.343085061,-0.200344196,-0.199144346,-0.43918078,-0.308889688,-0.360290959,-0.872243915,-0.702644634,-1.030425066,-1.053923856,-0.092437345,-0.780122297,-0.837716538,1.729674006,-0.758817856,-0.74878819,-1.103758512,0.003171646,-0.140540064,-0.086468445,-0.629921842,0.330876541,0.236373043,-0.126651662,0.553500703,1.412114922,-0.853012685,-0.11581134,0.322320496,0.330262507,0.31240857,-1.184649089,-0.315966928,-1.211665481,1.055301991,1.259663,-0.380260897,-0.31240857,-0.179881856,0.155969426,-1.677554319,-0.537454959,-1.219893623,-0.713623119,-1.50E-15,-3.00E-15,-1.56E-15,-0.749455451,-0.60496694,-0.414582155,-0.117298016,-0.650958293,-0.080958514,0.241992389,-0.744280418,-1.102847854,-0.346951987,-0.29898911,-0.561182073,-0.828993091,-0.123065613,-0.071025925,-0.744280418,-1.102847854,-0.346951987,-0.11581134,0.322320496,-0.853012685,0.31240857,-1.211665481,1.055301991,2.332581302,-1.190350527,2.024170552,1.033104691,0.127982984,0.16203301,0.635913017,-1.260334647,-0.287707037,-1.34913068,0.07791663,-0.043585384
TRUE,-0.743954642,-0.347421888,-0.340171659,-0.322821176,-0.333669548,-0.352401158,-0.118251601,-0.213277406,-0.416592031,-0.112934475,-0.314053112,-0.665374126,-0.995877278,-1.032411659,0.033601883,-0.761754844,-0.796673595,1.144493885,-0.727587229,-0.726319744,-0.144988239,0.060484489,-0.033972882,-0.067404145,-0.569558753,-0.135515955,0.363197066,-0.174585559,3.59828169,1.039724593,-0.422576173,-0.115811186,-0.08884768,0.197343383,0.326578061,-0.884047639,-0.694466551,-1.218388047,0.717832148,1.362256169,-0.376908674,-0.326578061,-0.175366568,0.166265376,-1.45898948,-0.314025524,-0.888267548,-0.400806831,-1.50E-15,-3.00E-15,-1.56E-15,-0.81667347,1.079641038,-0.329891993,-0.117298016,-0.614252869,0.27069181,0.256582523,-0.707047621,0.51842075,-0.289322196,-0.30608654,-0.547647608,-0.752032183,-0.11503738,0.05300863,-0.707047621,0.51842075,-0.289322196,-0.115811186,-0.08884768,-0.422576173,0.326578061,-1.218388047,0.717832148,2.128187695,-0.980531208,0.918283753,1.015729577,-0.197863947,0.171149347,0.435581342,-0.295030912,1.262774652,-1.115278584,-0.980606574,-1.144390054
TRUE,-0.76337578,-0.330798695,-0.34314579,-0.289382574,-0.307126767,-0.466363171,-0.034281415,-0.093625196,-0.329691404,0.141917659,0.016007537,-0.524892982,-1.027707547,-1.031216832,-0.269420964,-1.633787111,-1.606378497,-0.157891017,-0.76247217,-0.758789055,-0.409538754,0.055374996,-0.012694456,-0.058773971,-0.419594204,0.797737636,0.450053787,-0.180862289,0.956073693,0.829243103,-0.927409119,-0.115811186,-0.113534307,0.125154874,0.295175404,-1.233448026,-0.67099146,-0.942762844,0.17352595,0.916785831,-0.38419761,-0.295175404,-0.180801714,0.017757238,-1.785782567,-0.585521531,-1.288655985,-0.85372919,-1.50E-15,-3.00E-15,-1.56E-15,-0.822784199,-1.397968627,-0.330986674,-0.117298016,-0.594650468,0.302076144,0.043738217,-0.687275721,-1.412528375,-0.295982403,-0.211454136,-0.544906974,-0.668902322,-0.191678682,-0.028818223,-0.687275721,-1.412528375,-0.295982403,-0.115811186,-0.113534307,-0.927409119,0.295175404,-0.942762844,0.17352595,1.446875669,-1.200233522,0.313680603,0.939845726,-0.350113598,0.045305559,0.341540589,-1.703053755,-0.332001994,0.714221553,-0.821030211,-0.978439601
FALSE,-0.621542621,-0.303321534,-0.331249268,-0.307631401,-0.33492495,-0.364023347,-0.300699911,-0.226040309,-0.272729695,-0.652621349,-0.348029943,-0.565030452,-1.009432212,-1.03896566,-0.032626659,-1.586596614,-1.607881166,1.069976047,-0.803194186,-0.806872258,0.395349509,0.142807176,0.077145628,-0.106811604,-0.269629656,0.762701483,0.337663454,-0.174014675,0.103029087,0.788765893,-0.401320049,-0.115811186,-0.329926177,-0.256018605,0.258794277,-0.849888383,-0.924290596,-1.388468965,0.554540289,0.991705842,-0.392174181,-0.258794277,-0.175034747,0.128524481,-1.368330753,-0.312883848,-0.857803211,-0.293059512,-1.50E-15,-3.00E-15,-1.56E-15,-0.822784199,1.866692914,-0.285671423,-0.117298016,-0.579386555,-0.591178095,0.202513203,-0.671612268,0.436446495,-0.281244808,-0.568691462,-0.544133309,-0.761351905,-0.16110085,-0.002251267,-0.671612268,0.436446495,-0.281244808,-0.115811186,-0.329926177,-0.401320049,0.258794277,-1.388468965,0.554540289,1.903354726,-0.95787805,0.929049812,1.231968397,-0.146897917,0.195725117,0.179341013,0.015627098,5.241252765,0.518380752,-0.927414453,-1.089073236
TRUE,-0.735126852,-0.335003385,-0.362808095,-0.315226289,-0.333041847,-0.464103301,-0.155180897,-0.313785263,-0.253288839,-0.225369241,-0.576160098,-0.275467277,-1.008604893,-1.039549232,-0.019836765,-1.548438019,-1.563742581,0.9045987,-0.771794936,-0.771573189,-0.030979644,0.012446856,-0.03641063,-0.027818832,-0.251709364,-0.594409652,0.077203185,-0.150618611,0.120691706,0.853529428,-0.581997103,-0.115811186,-0.047742674,0.671201007,0.093355887,-0.996285193,-0.680120662,-1.247295081,0.80492114,1.040977561,-0.424888438,-0.093355887,-0.176315828,0.1644759,-1.550350988,-0.410010069,-1.015347356,-0.536846067,-1.50E-15,-3.00E-15,-1.56E-15,-0.798341283,0.284421693,-0.363263,-0.117298016,-0.56028191,-0.560536764,0.254436915,-0.652353924,-0.237564048,-0.329850683,-0.571057272,-0.555541441,-0.84777858,-0.091820317,-0.036208201,-0.652353924,-0.237564048,-0.329850683,-0.115811186,-0.047742674,-0.581997103,0.093355887,-1.247295081,0.80492114,2.2644501,-1.071143838,2.708439614,0.834081685,0.03789447,0.219926009,0.369356757,-0.689956479,-0.134904502,0.643156958,-0.89549918,-1.055883146
FALSE,-0.73689241,-0.327962973,-0.354629237,-0.306998494,-0.34299539,-0.457323691,-0.213212649,-0.250289824,-0.295281088,-0.405264865,-0.415983606,-0.370077027,-0.879016175,-0.895870803,-0.107236588,0.314284536,0.244850982,1.668916134,-0.574506231,-0.551836801,-2.484821447,0.074168185,-0.010353958,-0.117448992,-0.30264072,-1.283247231,-0.243742726,-0.175155844,0.004238169,0.634952496,-0.470402452,-0.115811186,-0.11447925,-0.301623289,0.214753965,-0.93675049,-0.728809741,-1.235866718,0.706946024,1.216803354,-0.401526023,-0.214753965,-0.174564317,0.215037482,-1.503264673,-0.346971105,-0.945714585,-0.439980773,-1.50E-15,-3.00E-15,-1.56E-15,-0.835005657,0.852736865,-0.284517548,-0.117298016,-0.540639204,0.563680647,0.326958463,-0.632325247,0.108549474,-0.229718927,-0.149943073,-0.5370818,-0.71322733,-0.099464252,0.117642952,-0.632325247,0.108549474,-0.229718927,-0.115811186,-0.11447925,-0.470402452,0.214753965,-1.235866718,0.706946024,2.148627055,-1.034943204,0.736062571,1.10876097,-0.239052535,0.143463799,0.560754099,-0.468596926,0.063087632,0.316755624,-1.954022385,-2.156687816
FALSE,-0.727476101,-0.341750445,-0.376769985,-0.374508605,-0.377070582,-0.337227746,-0.331474325,-0.378237921,-0.426701276,-0.772551766,-0.765459587,-0.874662361,-0.8745254,-0.883665621,-0.174531836,0.408789327,0.410732327,-0.185251344,-0.462726045,-0.476139116,1.463230212,-0.051680325,-0.072309059,-0.028437087,-0.323390532,-0.983039356,-0.727014272,-0.173443791,0.019505857,0.570188961,-0.597939196,-0.115811186,-0.442138118,3.535939023,0.121694871,-0.973837682,-0.957909245,-1.061752261,0.108209206,0.865151769,-0.419713981,-0.121694871,-0.177634712,0.077624091,-1.512400823,-0.45888733,-1.065831116,-0.515473558,-1.50E-15,-3.00E-15,-1.56E-15,-0.841116386,0.518736086,-0.283100408,-0.117298016,-0.545866267,-0.417279535,0.129562534,-0.637717583,-0.337754805,-0.304004567,-0.149943073,-0.548585486,-0.771495141,-0.177229219,0.015234033,-0.637717583,-0.337754805,-0.304004567,-0.115811186,-0.442138118,-0.597939196,0.121694871,-1.061752261,0.108209206,1.760279201,-1.081804147,0.923566555,1.123063864,-0.310520679,0.219010116,-0.002661465,-0.648451563,-0.114791631,-0.05592033,-1.954022385,-2.156687816
FALSE,-0.713940156,-0.377441419,-0.394614767,-0.363538212,-0.378415655,-0.440536086,-0.171007739,-0.347606955,-0.36935075,-0.277838798,-0.687798258,-0.737048179,-0.865358953,-0.842593247,-0.455608523,-0.714524448,-0.743951623,0.988579845,-0.656416548,-0.651049814,-0.59278659,0.03321874,0.077061344,-0.073214056,-0.329049571,-0.831214218,-1.148860349,-0.19626957,-0.077339179,0.464948215,-0.581997103,-0.115811186,0.019348255,-0.389315878,0.136247322,-0.980669533,-0.802712807,-1.446955289,0.260614942,1.061563691,-0.416963439,-0.136247322,-0.17633683,0.129598023,-1.573542756,-0.408301028,-0.999679983,-0.572585337,-1.50E-15,-3.00E-15,-1.56E-15,-0.865559302,0.202476563,-0.341553159,-0.117298016,-0.549292281,-0.090657244,0.20422969,-0.641312474,-0.2648888,-0.284600723,-0.76268789,-0.548097317,-0.765561566,-0.199022047,0.153400482,-0.641312474,-0.2648888,-0.284600723,-0.115811186,0.019348255,-0.581997103,0.136247322,-1.446955289,0.260614942,1.978299049,-1.053820835,0.96760174,1.629843731,-0.477601782,0.106491515,0.564254147,-0.828935063,-0.017330992,-0.32117306,-1.959341597,-2.162219498
TRUE,-0.64920303,-0.376756935,-0.317700453,-0.340015157,-0.306947424,-0.211966384,0.185975461,0.02794145,-0.218489707,0.913969715,0.404314183,-0.582232225,-0.721426239,-0.754967213,0.087263727,0.548322264,0.567029244,-0.659664533,-0.320676653,-0.314461151,-0.682709105,0.096752437,0.168256452,-0.045485704,-0.358287942,-1.069679162,-1.274214345,-0.225372679,-0.066561988,0.31923026,-1.687315552,-0.115811186,0.336494636,-1.378362736,0.062336189,-1.915657162,-0.454064225,-1.438215953,0.11909533,0.50168847,-0.430441094,-0.062336189,-0.189340859,-0.00248862,-2.369793439,-0.942684667,-1.95887141,-1.503472048,-1.50E-15,-3.00E-15,-1.56E-15,-0.871670031,-5.01994339,-0.397033605,-0.117298016,-0.562225599,-0.027275525,0.01455795,-0.654408148,-3.976500916,-0.315090725,0.036955925,-0.55904741,-0.747169582,-0.306242618,-0.033946675,-0.654408148,-3.976500916,-0.315090725,-0.115811186,0.336494636,-1.687315552,0.062336189,-1.438215953,0.11909533,1.562698713,-1.62758978,0.604625197,2.335282489,-0.388428712,-0.024677237,0.807415351,-3.882061861,-0.96759452,-0.746734293,-1.964660809,-2.167751179
TRUE,-0.686279747,-0.303908235,-0.332653719,-0.362905304,-0.30730611,-0.200344196,-0.166171759,0.031451248,-0.197687991,-0.262847496,0.414021849,-0.737048179,-0.59541601,-0.57343033,-0.369706548,1.396827597,1.424658337,-1.174189346,-0.147110431,-0.160660182,1.48093094,0.066476015,-0.100706228,-0.045401012,-0.391299007,-1.109263488,-1.22818231,-0.226513848,0.672274329,0.351612028,-0.895524933,-0.115811186,1.033153613,-0.599679773,-0.090464545,-1.19148094,0.380605695,-1.364939984,0.086436958,0.138562649,-0.455178779,0.090464545,-0.179986862,-0.124825543,-1.618520729,-0.566172147,-1.217282394,-0.706289163,-1.50E-15,-3.00E-15,-1.56E-15,-0.81667347,-0.543197079,-0.479011112,-0.117298016,-0.557190155,-0.155645966,-0.1613819,-0.649272589,-1.316891743,-0.369652805,0.062979837,-0.570852292,-0.754010291,-0.301212797,-0.239895654,-0.649272589,-1.316891743,-0.369652805,-0.115811186,1.033153613,-0.895524933,-0.090464545,-1.364939984,0.086436958,1.160724618,-1.111508655,0.437646883,1.292707338,-0.117114226,-0.132808068,1.031602613,-1.22637608,-0.378975895,-0.929353774,-0.416770093,-0.558031787
TRUE,-0.641552278,-0.303614884,-0.306547464,-0.294551317,-0.303988262,-0.307526598,-0.148146746,-0.211043898,-0.116619621,-0.210377939,-0.309199279,0.008361973,-0.450737707,-0.412573508,-0.471269347,0.538205415,0.522881879,0.212762573,-0.32355475,-0.321008828,-0.281317629,0.163411893,0.202326571,-0.058884071,-0.390355833,-0.764416902,-1.17044614,-0.165455008,7.496182125,0.675429706,0.417040725,-0.115811186,1.343212924,0.79353198,-0.167822311,0.048012054,0.579709249,-1.482584888,0.423906801,0.376484307,-0.466421619,0.167822311,-0.159888581,-0.034027653,-0.608624673,0.082436897,0.082239205,0.376476588,-1.50E-15,-3.00E-15,-1.56E-15,-0.712791077,5.414619569,-0.490288679,-0.117298016,-0.540336784,-0.124566067,-0.030928938,-0.632068469,3.06417679,-0.357878802,0.105564418,-0.572606738,-0.754741887,-0.250342387,-0.153526127,-0.632068469,3.06417679,-0.357878802,-0.115811186,1.343212924,0.417040725,-0.167822311,-1.482584888,0.423906801,1.637643036,-0.325977105,0.596934857,1.256580299,-0.135028941,-0.08482376,1.282040233,2.659364494,6.546108371,-0.651706057,-0.427408517,-0.569095151
TRUE,-0.668035648,-0.295498855,-0.243760269,-0.280310903,-0.211447215,-0.105752497,0.289289564,0.119515275,0.086926143,1.048891434,0.540221509,0.016962859,-0.373309406,-0.187915651,-1.758018914,0.672989882,0.646359273,0.456802153,-0.258851714,-0.269158013,1.125155254,0.219536092,0.442347479,0.190417016,-0.329992745,-0.158154912,-0.992525031,-0.170590568,0.161854588,0.586379844,-0.45977439,-0.115811186,1.633782793,-0.150212713,-0.294198858,-0.637125018,0.684477713,-0.974358903,-0.163943893,0.245880503,-0.48313116,0.294198858,-0.172489384,-0.171343401,-1.421742096,-0.360198408,-0.648034487,-0.560896263,-1.50E-15,-3.00E-15,-1.56E-15,-0.6333516,0.309951793,-0.522611378,-0.117298016,-0.538056119,-0.347046136,-0.227895745,-0.629757468,0.113103599,-0.403439289,-0.145211453,-0.581236672,-0.799204512,-0.307544348,-0.143876259,-0.629757468,0.113103599,-0.403439289,-0.115811186,1.633782793,-0.45977439,-0.294198858,-0.974358903,-0.163943893,1.072154054,-0.734289165,0.644749438,1.018358032,-0.583799553,-0.167688706,1.196381172,-0.664801985,-0.235007521,-0.578988797,-0.3316627,-0.469524879
FALSE,-0.652145626,-0.200551086,-0.244338572,-0.200881038,-0.245253392,-0.351109804,-0.330155421,-0.012580765,-0.141309508,-0.660117,0.195599361,0.297925147,0.233697768,0.323927959,-0.734107585,0.574625906,0.545977645,0.540964812,-0.221021097,-0.226795246,0.629711119,-0.043117881,-0.620847699,-0.183509207,-0.21303926,0.408672894,-0.596538001,-0.167737346,0.107968633,0.594475286,-0.263155243,-0.115811186,2.031131182,0.472597524,-0.39836377,-0.448761123,1.577690454,-1.360906445,0.151753702,-0.060549093,-0.49554298,0.39836377,-0.170490057,-0.139691082,-1.142035325,-0.316610217,-0.593198679,-0.310727104,-1.50E-15,-3.00E-15,-1.56E-15,-0.584465768,1.511759616,-0.524735002,-0.117298016,-0.490171743,0.250400408,-0.182408857,-0.581226442,0.682369261,-0.371195439,0.301926657,-0.577146456,-0.726232114,-0.314361173,-0.261647233,-0.581226442,0.682369261,-0.371195439,-0.115811186,2.031131182,-0.263155243,-0.39836377,-1.360906445,0.151753702,1.174350858,-0.71080317,0.295539501,1.374792523,-0.080242207,-0.182828642,1.495266819,0.239502101,0.094353796,0.211811398,-0.198682398,-0.331232835
TRUE,-0.678628996,-0.236633194,-0.177338026,-0.182526727,-0.170377641,-0.14546164,0.202681571,-0.07543806,0.021799275,0.696595835,-0.017969295,0.564552625,1.00322181,1.301659063,-2.360710822,0.085771715,0.079818496,0.123575296,-0.231530591,-0.245373956,1.512314237,0.088400002,-0.092699264,-0.21372752,-0.055529326,0.791942467,-0.076019101,-0.089559771,-0.128530837,0.821147661,-0.374749894,-0.115811186,2.323472818,2.87024677,-0.460403166,-0.44290525,2.240499519,-1.165952033,0.184412074,-0.298133274,-0.502436525,0.460403166,-0.169486193,-0.22071154,-0.948770596,-0.30924712,-0.414764702,-0.261128616,-1.50E-15,-3.00E-15,-1.56E-15,-0.413365356,1.954425588,-0.52796401,-0.117298016,-0.464344362,0.292531871,-0.298700807,-0.555291872,0.222402606,-0.352808717,0.155246431,-0.575469117,-0.64497829,-0.348997497,-0.338337038,-0.555291872,0.222402606,-0.352808717,-0.115811186,2.323472818,-0.374749894,-0.460403166,-1.165952033,0.184412074,0.745124282,-0.553285994,0.007704035,1.241753989,-0.049091708,-0.265186651,1.690072102,0.403635179,-0.082655682,0.472106132,-1.475293297,-1.658836458
TRUE,-0.668035648,-0.152832743,-0.082909389,-0.092337438,-0.044658117,-0.052484134,0.451954323,0.492192027,0.287166961,1.161326199,1.311980967,0.553084776,1.229995952,1.148687878,1.082926966,-0.288968427,-0.31511113,0.763507402,-0.267388172,-0.262233954,-0.566150824,0.037589005,0.347994969,-0.112824777,0.055765119,0.307886261,0.224186564,-0.118091995,-0.186607922,0.594475286,0.480809097,-0.115811186,0.511663382,-0.252388381,-0.245563035,0.527217613,0.508269619,-1.394519275,0.28238719,-0.105096127,-0.476908059,0.245563035,-0.151420841,-0.169007262,-0.12511146,0.127955248,0.647135063,0.476923903,-1.50E-15,-3.00E-15,-1.56E-15,-0.395033169,5.935985319,-0.407947796,-0.117298016,-0.501561415,-0.139202586,-0.224462773,-0.592781448,2.836470526,-0.305288084,-0.052944859,-0.568908543,-0.648586863,-0.312208476,-0.304486934,-0.592781448,2.836470526,-0.305288084,-0.115811186,0.511663382,0.480809097,-0.245563035,-1.394519275,0.28238719,0.915452288,0.078781518,0.066689759,1.103629224,0.004874942,-0.191097244,1.170407134,2.923486689,0.436285405,-0.236060813,-1.565719903,-1.752875047
FALSE,-0.712174598,-0.014958022,-0.095962517,-0.014278872,-0.086983092,-0.342393163,-0.371920697,0.075164189,-0.005223515,-0.652621349,0.268406857,0.839780989,0.820851196,0.819336823,0.253588299,-0.678592322,-0.673158567,0.086380831,-0.370292776,-0.363914986,-0.700894299,6.35E-04,-0.288600827,-0.033933636,0.124616767,-0.115055151,0.236333768,-0.079858934,-0.174782948,0.918292964,-0.029337879,-0.115811186,2.434385463,0.055651218,-0.563036241,0.006044968,2.18470995,-1.240572515,0.11909533,-0.236374886,-0.513146447,0.563036241,-0.161648493,-0.208226354,-0.691552811,-0.153389067,0.030014626,-0.061213478,-1.50E-15,-3.00E-15,-1.56E-15,-0.303372234,2.791780415,-0.531602125,-0.117298016,-0.458456289,-0.128183117,-0.281106822,-0.549129202,1.278959675,-0.353093029,-0.029286758,-0.58076882,-0.650029432,-0.353830615,-0.285627115,-0.549129202,1.278959675,-0.353093029,-0.115811186,2.434385463,-0.029337879,-0.563036241,-1.240572515,0.11909533,0.874573567,-0.293496475,0.02826729,1.451552525,-0.250533718,-0.257791343,1.846653181,1.218011946,-0.14462989,0.272133669,-1.555081478,-1.741811684
